Groupwise Bifurcation of Institutions for Approval Process 2025-26,,,,,,,
4409,1-499418321,GOVERNMENT POLYTECNIC,South-Central,Andhra Pradesh,YSR DISTRICT,RAYACHOTY,Group-2
4410,1-460522461,GOVT INSTITUTE OF TEXTILE TECHNOLOGY,South-Central,Andhra Pradesh,GUNTUR,GUNTUR,Group-2
4411,1-481028041,GOVT POLYTECHNIC,South-Central,Andhra Pradesh,YSR DISTRICT,SIMHADRIPURAM,Group-2
4412,1-462337375,"GOVT POLYTECHNIC,VEMPALLI",South-Central,Andhra Pradesh,YSR DISTRICT,VEMPALLI,Group-2
4413,1-465548143,GOVT. POLYTECHNIC,South-Central,Andhra Pradesh,WEST GODAVARI,TEADEPALLIGUDEM,Group-2
4414,1-454592681,"GOVT. POLYTECHNIC FOR WOMEN, HINDUPUR,
GOVT. OF A.P",South-Central,Andhra Pradesh,ANANTAPUR,HINDUPUR,Group-2
4415,1-454585981,"GOVT. POLYTECHNIC,DHARMAVARAM, GOVT.
OF A.P",South-Central,Andhra Pradesh,ANANTAPUR,DHARMAVARAM,Group-2
4416,1-454561201,"GOVT. POLYTECHNIC,MADAKASIRA,  GOVT. OF
A.P",South-Central,Andhra Pradesh,ANANTAPUR,MADAKASIRA,Group-2
4417,1-450629931,GOVT.MODEL RESEDENTIAL POLYTECHNIC,South-Central,Andhra Pradesh,VISHAKHAPATNAM,PADERU,Group-2
4418,1-1513618957,GOVT.POLYTECHNIC,South-Central,Andhra Pradesh,ANANTAPUR,NARPALA,Group-2
4419,1-452073541,GOVT.POLYTECHNIC,South-Central,Andhra Pradesh,YSR DISTRICT,OBULAVARIPALLI,Group-2
4420,1-481845421,"GOVT.POLYTECHNIC ,REPALLE",South-Central,Andhra Pradesh,GUNTUR,REPALLE,Group-2
4421,1-4499657,"GRANDHI VARALAKSHMI VENKATA RAO
INSTITUTE OF TECHNOLOGY",South-Central,Andhra Pradesh,WEST GODAVARI,BHIMAVARAM,Group-2
4422,1-410888971,"GUNTUPALLI VENKATESWARLU MEMORIAL
POLYTECHNIC COLLEGE",South-Central,Andhra Pradesh,PRAKASAM,NAGULAPALEM,Group-2
4423,1-28226243,HAINDAVI PG COLLEGE (MBA),South-Central,Andhra Pradesh,ANANTAPUR,DHARMAVARAM,Group-2
4424,1-16177771,"HARINADHA REDDY ISTITUTE OF
MANAGEMENT SCIENCES",South-Central,Andhra Pradesh,CHITTOOR,TIRUPATI,Group-2
4425,1-5399791,"HELAPURI INSTITUTE OF TECHNOLOGY &
SCIENCE",South-Central,Andhra Pradesh,WEST GODAVARI,ELURU,Group-2
4426,1-5535384,HINDU COLLEGE,South-Central,Andhra Pradesh,GUNTUR,GUNTUR,Group-2
4427,1-44269204784,HINDU COLLEGE,South-Central,Andhra Pradesh,GUNTUR,GUNTUR,Group-2
4428,1-462239141,"HINDU COLLEGE OF ENGINEERING AND
TECHNOLOGY",South-Central,Andhra Pradesh,GUNTUR,GUNTUR,Group-2
4429,1-17345051,HINDU COLLEGE OF MANAGEMENT,South-Central,Andhra Pradesh,GUNTUR,GUNTUR,Group-2
4430,1-44087756283,IDEAL COLLEGE OF ARTS AND SCIENCES,South-Central,Andhra Pradesh,EAST GODAVARI,KAKINADA,Group-2
4431,1-5355081,IDEAL INSTITUTE OF TECHNOLOGY,South-Central,Andhra Pradesh,EAST GODAVARI,KAKINADA,Group-2
4432,1-11346262,"INDIRA INSTITUTE OF TECHNOLOGY AND
SCIENCES",South-Central,Andhra Pradesh,PRAKASAM,MARKAPUR,Group-2
4433,1-685705071,INS VISHWAKARMA,South-Central,Andhra Pradesh,VISHAKHAPATNAM,VISAKHAPATNAM,Group-2
4434,1-810325221,"INSTITUTE OF SCIENCE AND
TECHNOLOGY,JNTUK,KAKINADA",South-Central,Andhra Pradesh,EAST GODAVARI,KAKINADA,Group-2
4435,1-8192881,"INTEGRAL INSTITUTE OF ADVANCED
MANAGEMENT (IIAM)",South-Central,Andhra Pradesh,VISHAKHAPATNAM,VISAKHAPATNAM,Group-2
4436,1-3933661,INTELL ENGINEERING COLLEGE,South-Central,Andhra Pradesh,ANANTAPUR,ANANTAPUR,Group-2
4437,1-4361676561,INTERNATIONAL SCHOOL OF BUSINESS,South-Central,Andhra Pradesh,EAST GODAVARI,EASTGONAGUDEM,Group-2
4438,1-43976673514,"INTERNATIONAL SCHOOL OF TECHNOLOGY
AND SCIENCES",South-Central,Andhra Pradesh,EAST GODAVARI,JANGAREDDYGUDEM,Group-2
4439,1-37485014,"INTERNATIONAL SCHOOL OF TECHNOLOGY
AND SCIENCES FOR WOMEN",South-Central,Andhra Pradesh,EAST GODAVARI,RAJAMANDRY,Group-2
4440,1-8661111,"JAGAN'S COLLEGE OF ENGINEERING AND
TECHNOLOGY",South-Central,Andhra Pradesh,NELLORE,NELLORE,Group-2
4441,1-8468269,"JAGAN'S INSTITUTE OF MANAGEMENT AND
COMPUTER STUDIES",South-Central,Andhra Pradesh,NELLORE,JANGALAKANDRIGA,Group-2
4442,1-7168226,JAGAN'S INSTITUTE OF MANAGEMENT STUDIES,South-Central,Andhra Pradesh,NELLORE,NELLORE,Group-2
4443,1-7427271,"JAGARLAMUDI KUPPUSWAMY CHOUDARY
COLLEGE",South-Central,Andhra Pradesh,GUNTUR,GUNTUR,Group-2
4444,1-2070647321,JNANA GAMYA INSTITUTE OF TECHNOLOGIES,South-Central,Andhra Pradesh,VIZIANAGARAM,VIZIANAGARAM,Group-2
4445,1-448409851,JNTUA COLLEGE OF ENGINEERING,South-Central,Andhra Pradesh,ANANTAPUR,ANANTAPUR,Group-2
4446,1-3348023079,JNTUA COLLEGE OF ENGINEERING KALIKIRI,South-Central,Andhra Pradesh,CHITTOOR,KALIKIRI,Group-2
4447,1-473911691,"JNTUA COLLEGE OF ENGINEERING
PULIVENDULA",South-Central,Andhra Pradesh,YSR DISTRICT,PULIVENDULA,Group-2
4448,1-505680711,JNTUA SCHOOL OF MANAGEMENT STUDIES,South-Central,Andhra Pradesh,ANANTAPUR,ANANTAPUR,Group-2
4449,1-2183632981,"JNTU-GV COLLEGE OF ENGINEERING,
VIZIANAGARAM",South-Central,Andhra Pradesh,VIZIANAGARAM,VIZIANAGARAM,Group-2
4450,1-7158893,"JOGAIAH INSTITUTE OF TECHNOLOGY &
SCIENCES, COLLEGE OF ENGINEERING",South-Central,Andhra Pradesh,WEST GODAVARI,KALAGAMPUDI,Group-2
Groupwise Bifurcation of Institutions for Approval Process 2025-26,,,,,,,
Sr.No,"AICTE
Permanent Id",Institute Name,Region,State,District,City,User Group
4451,1-5369287,K M M INSTITUTE OF TECHNOLOGY & SCIENCE,South-Central,Andhra Pradesh,CHITTOOR,TIRUPATI,Group-2
4452,1-14859171,K. CHANDRAKALA P.G COLLEGE,South-Central,Andhra Pradesh,GUNTUR,TENALI,Group-2
4453,1-18207791,"K. CHANDRAKALA P.G COLLEGE,TENALI",South-Central,Andhra Pradesh,GUNTUR,TENALI,Group-2
4454,1-6762341,K.C REDDY P.G COLLEGE,South-Central,Andhra Pradesh,GUNTUR,GUNTUR,Group-2
4455,1-4543611,K.S.R.M. COLLEGE OF ENGINEERING,South-Central,Andhra Pradesh,YSR DISTRICT,KADAPA,Group-2
4456,1-2736031,"KAKINADA INSTITUE OF TECHNOLOGICAL
SCIENCES",South-Central,Andhra Pradesh,EAST GODAVARI,"RAMACHANDRAPUR
AM",Group-2
4457,1-4167651,"KAKINADA INSTITUTE OF ENGINEERING &
TECHNOLOGY",South-Central,Andhra Pradesh,EAST GODAVARI,KAKINADA,Group-2
4458,1-3806221,"KAKINADA INSTITUTE OF ENGINEERING &
TECHNOLOGY FOR WOMEN",South-Central,Andhra Pradesh,EAST GODAVARI,KAKINADA,Group-2
4459,1-4166249,"KAKINADA INSTITUTE OF ENGINEERING &
TECHNOLOGY-II",South-Central,Andhra Pradesh,EAST GODAVARI,KAKINADA,Group-2
4460,1-4781171,"KAKINADA INSTITUTE OF TECHNOLOGY AND
SCIENCE",South-Central,Andhra Pradesh,EAST GODAVARI,"PEDDAPURAM
(MANDAL)",Group-2
4461,1-8213321,"KALLAM HARANADHAREDDY INSTITUTE OF
TECHNOLOGY",South-Central,Andhra Pradesh,GUNTUR,GUNTUR,Group-2
4462,1-468355781,KALYANI MCA COLLEGE,South-Central,Andhra Pradesh,PRAKASAM,"ETHAMUKKALA
VILLAGE",Group-2
4463,1-6865271,KAMALA INSTITUTE OF MANAGEMENT STUDIES,South-Central,Andhra Pradesh,PRAKASAM,MARKAPURAM,Group-2
4464,1-6093421,"KANDULA LAKSHUMMA MEMORIAL COLLEGE
OF ENGINEERING FOR WOMEN",South-Central,Andhra Pradesh,YSR DISTRICT,KADAPA,Group-2
4465,1-5871703,"KANDULA OBULA REDDY MEMORIAL COLLEGE
OF ENGINEERING",South-Central,Andhra Pradesh,YSR DISTRICT,KADAPA,Group-2
4466,1-4415541,KBN COLLEGE,South-Central,Andhra Pradesh,KRISHNA,VIJAYAWADA,Group-2
4467,1-8603971,KGRL COLLEGE:PG COURSES,South-Central,Andhra Pradesh,WEST GODAVARI,BHIMAVARAM,Group-2
4468,1-6098386,KGRL COLLEGE:PG COURSES,South-Central,Andhra Pradesh,WEST GODAVARI,BHIMAVARAM,Group-2
4469,1-4418451,KITS AKSHAR INSTITUTE OF TECHNOLOGY,South-Central,Andhra Pradesh,GUNTUR,GUNTUR,Group-2
4470,1-5130501,KKC INSTITUTE OF PG STUDIES,South-Central,Andhra Pradesh,CHITTOOR,PUTTUR,Group-2
4471,1-2076261,"KKR & KSR INSTITUTE OF TECHNOLOGY AND
SCIENCES",South-Central,Andhra Pradesh,GUNTUR,VINJANAMPADU,Group-2
4472,1-5340783,KMM INSTITUTE OF POSTGRADUATE STUDIES,South-Central,Andhra Pradesh,CHITTOOR,TIRUPATI,Group-2
4473,1-3694329991,"KONERU LAKSHMAIAH EDUCATION
FOUNDATION",South-Central,Andhra Pradesh,GUNTUR,VADDESWARAM,Group-2
4474,1-433701623,"KRISHNA CHAITANYA INSTITUTE OF
MANAGEMENT",South-Central,Andhra Pradesh,PRAKASAM,DAVARAJU GATTU,Group-2
4475,1-22885034,"KRISHNA CHAITANYA INSTITUTE OF SCIENCE
AND TECHNOLOGY",South-Central,Andhra Pradesh,NELLORE,KAKUTUR,Group-2
4476,1-3979901,"KRISHNA CHAITANYA INSTITUTE OF
TECHNOLOGY & SCIENCES",South-Central,Andhra Pradesh,PRAKASAM,DEVARAJUGATTU,Group-2
4477,1-11331633011,KRISHNA UNIVERSITY,South-Central,Andhra Pradesh,KRISHNA,MACHILIPATNAM,Group-2
4478,1-434671821,KRISHNAVENI EXHIBITION SOCIETY'S POLYTECHNIC K.E.S.POLYTECHNIC FOR WOMEN,South-Central,Andhra Pradesh,KRISHNA,VIJAYAWADA,Group-2
4479,1-43896096173,KRISHNAVENI PG COLLEGE,South-Central,Andhra Pradesh,GUNTUR,NARASARAOPET,Group-2
4480,1-4682711,KSRM COLLEGE OF MANAGEMENT STUDIES,South-Central,Andhra Pradesh,YSR DISTRICT,CUDDAPAH,Group-2
4481,1-4184101,KUPPAM ENGINEERING COLLEGE,South-Central,Andhra Pradesh,CHITTOOR,KUPPAM,Group-2
4482,1-2508773,"LAKIREDDY BALI REDDY COLLEGE OF
ENGINEERING",South-Central,Andhra Pradesh,KRISHNA,MYLAVARAM,Group-2
4483,1-3678201,"LENDI INSTITUTE OF ENGINEERING AND
TECHNOLOGY",South-Central,Andhra Pradesh,VIZIANAGARAM,VIZIANAGARAM,Group-2
4484,1-10347270,LENORA COLLEGE OF ENGINEERING,South-Central,Andhra Pradesh,EAST GODAVARI,"RAMPACHODAVARA
M",Group-2
4485,1-4518991,"LINGAYAS INSTITUTE OF MANAGEMENT AND
TECHNOLOGY",South-Central,Andhra Pradesh,KRISHNA,VIJAYAWADA,Group-2
4486,1-2061151,"LOYOLA INSTITUTE OF TECHNOLOGY AND
MANAGEMENT",South-Central,Andhra Pradesh,GUNTUR,GUNTUR,Group-2
4487,1-449929001,LOYOLA POLYTECHNIC (YSRR),South-Central,Andhra Pradesh,YSR DISTRICT,PULIVENDLA,Group-2
4488,1-461064441,M.B.T.S. GOVERNMENT POLYTECHNIC,South-Central,Andhra Pradesh,GUNTUR,GUNTUR,Group-2
4489,1-7603741,"MADANAPALLE INSTITUTE OF TECHNOLOGY &
SCIENCE",South-Central,Andhra Pradesh,CHITTOOR,MADANAPALLE,Group-2
4490,1-437194781,MADDALA RAMAKRISHNAMMA POLYTECHNIC,South-Central,Andhra Pradesh,WEST GODAVARI,VEERAVASARAM,Group-2
4491,1-5531051,"MADHURA SAI INSTITUTE OF IT &
MANAGEMENT",South-Central,Andhra Pradesh,YSR DISTRICT,PRODDATUR,Group-2
4492,1-19574481,"MAHARAJ VIJAYARAM GAJAPATHI RAJ COLLEGE
OF ENGINEERING",South-Central,Andhra Pradesh,VIZIANAGARAM,VIZIANAGARAM,Group-2
4493,1-454435501,"MAHARAJA ANANDA GAJAPATHI RAJU
GOVERNMENT POLYTECHNIC",South-Central,Andhra Pradesh,VIZIANAGARAM,VIZIANAGARAM,Group-2
4494,1-3106414,"MALINENI LAKSHMAIAH WOMEN'S
ENGINEERING COLLEGE",South-Central,Andhra Pradesh,GUNTUR,GUNTUR,Group-2
4495,1-7408501,"MALINENI SUSEELAMMA WOMEN'S
ENGINEERING COLLEGE",South-Central,Andhra Pradesh,PRAKASAM,KANUMALLA(VILL),Group-2
4496,1-9276495,MAM WOMEN'S ENGINEERING COLLEGE,South-Central,Andhra Pradesh,GUNTUR,NARASARAOPET,Group-2
Groupwise Bifurcation of Institutions for Approval Process 2025-26,,,,,,,
Sr.No,"AICTE
Permanent Id",Institute Name,Region,State,District,City,User Group
4497,1-4252181,"MANDAVA INSTITUTE OF ENGINEERING AND
TECHNOLOGY",South-Central,Andhra Pradesh,KRISHNA,JAGGAYYAPETA,Group-2
4498,1-17531404,MARIS STELLA COLLEGE (PG),South-Central,Andhra Pradesh,KRISHNA,VIJAYAWADA,Group-2
4499,1-9480526663,"MAULANA AZAD NATIONAL URDU UNIVERSITY
POLYTECHNIC KADAPA",South-Central,Andhra Pradesh,YSR DISTRICT,KADAPA,Group-2
4500,1-24416934,MBA PROGRAMME IN SRI SAI MADHAVI INSTITUTE OF ENGINEERING & TECHNOLOGY,South-Central,Andhra Pradesh,EAST GODAVARI,MALLAMPUDI,Group-2
4501,1-43377458203,"MEDARAMETLA ANJAMMA MASTAN RAO PG
COLLEGE",South-Central,Andhra Pradesh,GUNTUR,NARASARAOPET,Group-2
4502,1-14752081,"MIRACLE EDUCATIONAL SOCIETY GROUP OF
INSTITUTIONS",South-Central,Andhra Pradesh,VIZIANAGARAM,BHOGAPURAM,Group-2
4503,1-5623431,"MJR COLLEGE OF ENGINEERING &
TECHNOLOGY",South-Central,Andhra Pradesh,CHITTOOR,PILER,Group-2
4504,1-1552084781,MJR INSTITUTE OF  BUSINESS MANAGEMENT,South-Central,Andhra Pradesh,CHITTOOR,PILER,Group-2
4505,1-33625673,MONTESSORI MAHILA KALASALA,South-Central,Andhra Pradesh,KRISHNA,VIJAYAWADA,Group-2
4506,1-4066143,"MOTHER THERESA INSTITUTE OF ENGINEERING
AND TECHNOLOGY",South-Central,Andhra Pradesh,CHITTOOR,PALAMANER,Group-2
4507,1-21634681,"MOTHER THERESA INSTITUTE OF
MANAGEMENT",South-Central,Andhra Pradesh,CHITTOOR,PALAMANER,Group-2
4508,1-20946191,"MOTHERE THERESA INSTITUTE OF COMPUTER
APPLICATIONS",South-Central,Andhra Pradesh,CHITTOOR,PALAMANER,Group-2
4509,1-10355851,MRR COLLEGE OF MCA,South-Central,Andhra Pradesh,KRISHNA,NANDIGAMA,Group-2
4510,1-776839441,MRS. A V N COLLEGE,South-Central,Andhra Pradesh,VISHAKHAPATNAM,VISAKHAPATNAM,Group-2
4511,1-7427479261,MSME TECHNOLOGY CENTRE,South-Central,Andhra Pradesh,VISAKHAPATNAM,ATCHUTAPURAM,Group-2
4512,1-5557656,"MUTTAMSETTY VENKATA NARAYANA
INSTITUTE OF MANAGEMENT STUDIES & RESEARCH",South-Central,Andhra Pradesh,WEST GODAVARI,JANGAREDDYGUDEM,Group-2
4513,1-2507491,"MVR COLLEGE OF ENGINEERING AND
TECHNOLOGY",South-Central,Andhra Pradesh,KRISHNA,KANCHIKACHERLA,Group-2
4514,1-4897352,"N S RAJU INSTITUTE OF ENGINEERING &
TECHNOLOGY",South-Central,Andhra Pradesh,VISHAKHAPATNAM,VISAKHAPATNAM,Group-2
4515,1-444182693,N.B.K.R.INSTITUTE OF SCIENCE & TECHNOLOGY,South-Central,Andhra Pradesh,NELLORE,VIDYANAGAR,Group-2
4516,1-12393881,"NADIMPALLI SATYANARAYANA RAJU INSTITUTE
OF TECHNOLOGY",South-Central,Andhra Pradesh,VISHAKHAPATNAM,VISAKHAPATNAM,Group-2
4517,1-17796681,"NAGARJUNA INSTITUTE OF MANAGEMENT
STUDIES",South-Central,Andhra Pradesh,PRAKASAM,ONGOLE,Group-2
4518,1-6317875,NALANDA INSTITUTE OF P.G.STUDIES,South-Central,Andhra Pradesh,GUNTUR,KANTEPUDI,Group-2
4519,1-5029173,"NANNAPANENI VENKAT RAO COLLEGE OF
ENGINEERING & TECHNOLOGY",South-Central,Andhra Pradesh,GUNTUR,TENALI,Group-2
4520,1-2146711,NARASARAOPETA ENGINEERING COLLEGE,South-Central,Andhra Pradesh,GUNTUR,NARASARAOPET,Group-2
4521,1-7178941,NARAYANA ENGINEERING COLLEGE,South-Central,Andhra Pradesh,NELLORE,NELLORE,Group-2
4522,1-7884691,NARAYANA ENGINEERING COLLEGE,South-Central,Andhra Pradesh,NELLORE,GUDURU,Group-2
4523,1-7092961,NARAYANA INSTITUTE OF MANAGEMENT,South-Central,Andhra Pradesh,ANANTAPUR,TADIPATRI,Group-2
4524,1-416031301,NARAYANA POLYTECHNIC,South-Central,Andhra Pradesh,SRIKAKULAM,RAGOLU,Group-2
4525,1-6400741,"NARAYANADRI INSTITUTE OF SCIENCE AND
TECHNOLOGY",South-Central,Andhra Pradesh,YSR DISTRICT,RAJAMPET,Group-2
4526,1-9851031,NEWTON'S INSTITUTE OF ENGINEERING,South-Central,Andhra Pradesh,GUNTUR,MACHERLA,Group-2
4527,1-12974863,"NEWTON'S INSTITUTE OF SCIENCE &
TECHNOLOGY",South-Central,Andhra Pradesh,GUNTUR,MACHERLA,Group-2
4528,1-4457071,"NIMRA COLLEGE OF ENGINEERING AND
TECHNOLOGY",South-Central,Andhra Pradesh,KRISHNA,VIJAYAWADA,Group-2
4529,1-2036601,"NOBLE INSTITUTE OF SCIENCE AND
TECHNOLOGY",South-Central,Andhra Pradesh,VISHAKHAPATNAM,VISAKHAPATNAM,Group-2
4530,1-12002071,NOVA COLLEGE OF BUSINESS MANAGEMENT,South-Central,Andhra Pradesh,KRISHNA,NUZVID,Group-2
4531,1-5543891,"NOVA COLLEGE OF ENGINEERING &
TECHNOLOGY",South-Central,Andhra Pradesh,WEST GODAVARI,JANGAREDDYGUDEM,Group-2
4532,1-6262713,"NOVA COLLEGE OF ENGINEERING AND
TECHNOLOGY",South-Central,Andhra Pradesh,KRISHNA,VIJAYAWADA,Group-2
4533,1-5494536,NOVA PG COLLEGE(MBA),South-Central,Andhra Pradesh,KRISHNA,VIJAYAWADA,Group-2
4534,1-5492406,NOVA PG COLLEGE(MCA),South-Central,Andhra Pradesh,KRISHNA,VIJAYAWADA,Group-2
4535,1-9742451,NOVA'S INSTITUTE OF TECHNOLOGY,South-Central,Andhra Pradesh,WEST GODAVARI,ELURU,Group-2
4536,1-6140036,NRI INSTITUTE OF TECHNOLOGY,South-Central,Andhra Pradesh,GUNTUR,GUNTUR,Group-2
4537,1-4824481,NRI INSTITUTE OF TECHNOLOGY,South-Central,Andhra Pradesh,KRISHNA,AGIRIPALLI MANDEL,Group-2
4538,1-447985891,NUZVID POLYTECHNIC,South-Central,Andhra Pradesh,KRISHNA,VENKATADRIPURAM,Group-2
4539,1-42546281,P.V.K.K. INSTITUTE OF TECHNOLOGY,South-Central,Andhra Pradesh,ANANTAPUR,ANANTAPUR,Group-2
4540,1-44014169967,P.V.K.K. INSTITUTE OF TECHNOLOGY,South-Central,Andhra Pradesh,ANANTAPUR,ANANTAPUR (R),Group-2
4541,1-4290161,"PACE INSTITUTE OF TECHNOLOGY AND
SCIENCES",South-Central,Andhra Pradesh,PRAKASAM,ONGOLE,Group-2
4542,1-4249202,"PALADUGU PARVATHI DEVI COLLEGE OF
ENGINEERING AND TECHNOLOGY",South-Central,Andhra Pradesh,KRISHNA,VIJAYAWADA RURAL,Group-2
4543,1-17403831,PALIVELA PG COLLEGE,South-Central,Andhra Pradesh,EAST GODAVARI,PALIVELA,Group-2
4544,1-3767327,"PARVATHAREDDY BABULREDDY VISVODAYA
INSTITUTE OF TECHNOLOGY AND SCIENCE",South-Central,Andhra Pradesh,NELLORE,KAVALI,Group-2
Groupwise Bifurcation of Institutions for Approval Process 2025-26,,,,,,,
Sr.No,"AICTE
Permanent Id",Institute Name,Region,State,District,City,User Group
4545,1-5903678,"PB SIDDHARTHA COLLEGE OF ARTS & SCIENCE
PG STUDIES",South-Central,Andhra Pradesh,KRISHNA,VIJAYAWADA,Group-2
4546,1-5497121,"PB SIDDHARTHA COLLEGE OF ARTS & SCIENCE
PG STUDIES",South-Central,Andhra Pradesh,KRISHNA,VIJAYAWADA,Group-2
4547,1-440472321,PLANET FINANCE BUSINESS SCHOOL,South-Central,Andhra Pradesh,KRISHNA,"AGIRIPALLI (M),
VIJAYAWADA URBAN",Group-2
4548,1-3672174,PNC&KR COLLEGE OF PG COURSES,South-Central,Andhra Pradesh,GUNTUR,NARASARAOPET,Group-2
4549,1-9363131,"POTTI SRIRAMULU CHALAVADI MALLIKARJUNA RAO COLLEGE OF ENGINEERING AND
TECHNOLOGY",South-Central,Andhra Pradesh,KRISHNA,VIJAYAWADA,Group-2
4550,1-21614921,PRABHAT INSTITUTE OF COMPUTER SCIENCE,South-Central,Andhra Pradesh,KURNOOL,NANDYAL,Group-2
4551,1-2080793071,PRAGATHI POLYTECHINIC COLLEGE,South-Central,Andhra Pradesh,VIZIANAGARAM,KOTHAVALASA,Group-2
4552,1-4885880,PRAGATI ENGINEERING COLLEGE,South-Central,Andhra Pradesh,EAST GODAVARI,SURAMPALEM,Group-2
4553,1-2787821,PRAKASAM ENGINEERING COLLEGE,South-Central,Andhra Pradesh,PRAKASAM,KANDUKUR,Group-2
4554,1-2509654,"PRASAD V POTLURI SIDDHARTHA INSTITUE OF
TECHNOLOGY",South-Central,Andhra Pradesh,KRISHNA,VIJAYAWADA,Group-2
4555,1-2061090701,PRASANTHI POLYTECHNIC,South-Central,Andhra Pradesh,VISAKHAPATNAM,ATCHUTAPURAM,Group-2
4556,1-4645651,"PRASIDDHA COLLEGE OF ENGINEERING &
TECHNOLOGY",South-Central,Andhra Pradesh,EAST GODAVARI,AMALAPURAM,Group-2
4557,1-15650003,"PRAVEENYA INSTITUTE OF MARINE
ENGINEERING & MARITIME STUDIES",South-Central,Andhra Pradesh,VIZIANAGARAM,MODAVALASA,Group-2
4558,1-2396524,"PRIYADARSHINI COLLEGE OF ENGINEERING &
TECHNOLOGY",South-Central,Andhra Pradesh,NELLORE,NELLORE,Group-2
4559,1-20371281,"PRIYADARSHINI COLLEGE OF ENGINEERING,
SULLURPET-524121",South-Central,Andhra Pradesh,NELLORE,SULLURPET,Group-2
4560,1-2214602,PRIYADARSHINI INSTITUTE OF TECHNOLOGY,South-Central,Andhra Pradesh,CHITTOOR,TIRUPATI.,Group-2
4561,1-4161548,"PRIYADARSHINI INSTITUTE OF TECHNOLOGY &
SCIENCE",South-Central,Andhra Pradesh,GUNTUR,CHINTALAPUDI,Group-2
4562,1-8096533,"PRIYADARSHINI INSTITUTE OF TECHNOLOGY &
SCIENCE FOR WOMEN",South-Central,Andhra Pradesh,GUNTUR,TENALI,Group-2
4563,1-6106961,PRIYADARSHINI INSTITUTUE OF TECHNOLOGY,South-Central,Andhra Pradesh,NELLORE,NELLORE,Group-2
4564,1-4259441,PRIYADARSHINI P.G COLLEGE,South-Central,Andhra Pradesh,GUNTUR,GUNTUR,Group-2
4565,1-3589711,"PRIYADARSHNI INSTITUTE OF TECHNOLOGY &
MANEGEMENT",South-Central,Andhra Pradesh,GUNTUR,GUNTUR,Group-2
4566,1-34088681,PRR INSTITUTE OF MANAGMENT SCIENCES,South-Central,Andhra Pradesh,ANANTAPUR,GOOTY,Group-2
4567,1-4575591,PYDAH COLLEGE OF ENGINEERING,South-Central,Andhra Pradesh,EAST GODAVARI,KAKINADA,Group-2
4568,1-8088571,"PYDAH COLLEGE OF ENGINEERING &
TECHNOLOGY",South-Central,Andhra Pradesh,VISHAKHAPATNAM,VISAKHAPATNAM,Group-2
4569,1-8040846,"PYDAH COLLEGE OF ENGINEERING AND
TECHNOLOGY",South-Central,Andhra Pradesh,VISHAKHAPATNAM,VISAKHAPATNAM,Group-2
4570,1-6199786,PYDAH COLLEGE(P.G. COURSES),South-Central,Andhra Pradesh,VISHAKHAPATNAM,"GREATER
VISAKHAPATNAM",Group-2
4571,1-5852691,PYDAH KAUSHIK COLLEGE OF ENGINEERING,South-Central,Andhra Pradesh,VISHAKHAPATNAM,VISAKHAPATNAM,Group-2
4572,1-2819834,QIS COLLEGE OF ENGINEERING & TECHNOLOGY,South-Central,Andhra Pradesh,PRAKASAM,ONGOLE,Group-2
4573,1-6944964,"QUBA COLLEGE OF ENGINEERING &
TECHNOLOGY",South-Central,Andhra Pradesh,NELLORE,SPSR NELLORE,Group-2
4574,1-9752331,R.K. COLLEGE OF ENGINEERING,South-Central,Andhra Pradesh,KRISHNA,VIJAYAWADA,Group-2
4575,1-12529801,R.V.R.& J.C.COLLEGE OF ENGINEERING,South-Central,Andhra Pradesh,GUNTUR,GUNTUR,Group-2
4576,1-2470954041,"RAGHAVENDRA INSTITUTE OF MANAGEMENT
SCIENCES (RIMS)",South-Central,Andhra Pradesh,ANANTAPUR,ANANTAPUR (R),Group-2
4577,1-9785275,RAGHU ENGINEERING COLLEGE,South-Central,Andhra Pradesh,VISHAKHAPATNAM,VISAKHAPATNAM,Group-2
4578,1-22400151,RAJAH R.S.R.K. RANGA RAO COLLEGE,South-Central,Andhra Pradesh,VIZIANAGARAM,BOBBILI,Group-2
4579,1-2896354,"RAJAMAHENDRI INSTITUTE OF ENGINEERING
AND TECHNOLOGY",South-Central,Andhra Pradesh,EAST GODAVARI,RAJAHMUNDRY,Group-2
4580,1-7535941,"RAJEEV GANDHI MEMORIAL COLLEGE OF
ENGINEERING & TECHNOLOGY",South-Central,Andhra Pradesh,KURNOOL,NANDYAL,Group-2
4581,1-501744371,RAJIV GANDHI DEGREE COLLEGE,South-Central,Andhra Pradesh,EAST GODAVARI,RAJAHMUNDRY,Group-2
4582,1-1542771,"RAJIV GANDHI INSTITUTE OF MANAGEMENT &
SCIENCE",South-Central,Andhra Pradesh,EAST GODAVARI,KAKINADA,Group-2
4583,1-462392761,RAJIV GANDHI RECS POLYTECHNIC,South-Central,Andhra Pradesh,VISHAKHAPATNAM,KASIMKOTA,Group-2
4584,1-4796759221,"RAJIV GANDHI UNIVERSITY OF KNOWLEDGE
TECHNOLOGIES DR A P J ABDUL KALAM IIIT ONGOLE",South-Central,Andhra Pradesh,YSR DISTRICT,VEMPALLI,Group-2
4585,1-4331343,RAMACHANDRA COLLEGE OF ENGINEERING,South-Central,Andhra Pradesh,WEST GODAVARI,ELURU,Group-2
4586,1-3453101,"RAMIREDDY SUBBARAMI REDDY ENGINEERING
COLLEGE",South-Central,Andhra Pradesh,NELLORE,KADANUTHALA,Group-2
